84.208,-0.10938,0.91016,-0.48047
84.269,-0.070312,0.88672,-0.50391
84.333,-0.11328,0.89453,-0.51172
84.389,-0.12109,0.9375,-0.51172
84.441,-0.11328,0.92969,-0.50781
84.528,-0.11719,0.92969,-0.49219
84.655,-0.11328,0.91406,-0.48828
84.709,-0.11328,0.91406,-0.48828
84.771,-0.11719,0.90625,-0.48438
84.822,-0.13281,0.90234,-0.48438
84.896,-0.12891,0.90234,-0.51562
84.956,-0.11719,0.89844,-0.50781
85.009,-0.11719,0.92578,-0.50391
85.063,-0.11719,0.91406,-0.50391
85.126,-0.12109,0.90625,-0.48828
85.179,-0.11719,0.90625,-0.48438
85.239,-0.11328,0.89844,-0.51953
85.3,-0.10547,0.89844,-0.51562
85.353,-0.097656,0.89844,-0.50391
85.41,-0.09375,0.89844,-0.5
85.47,-0.085938,0.89453,-0.52344
85.53,-0.070312,0.89062,-0.52734
85.59,-0.0625,0.89062,-0.51953
85.643,-0.0625,0.89453,-0.51172
85.7,-0.058594,0.89453,-0.51562
85.76,-0.058594,0.89453,-0.51172
85.82,-0.046875,0.90234,-0.5
85.88,-0.046875,0.90625,-0.49219
85.933,-0.039062,0.90625,-0.48438
85.991,-0.039062,0.90625,-0.48438
86.044,-0.042969,0.90234,-0.48047
86.099,-0.042969,0.92578,-0.48047
86.15,-0.039062,0.91406,-0.48047
86.21,-0.039062,0.91406,-0.47656
86.264,-0.039062,0.91016,-0.48438
86.32,-0.039062,0.91016,-0.48438
86.381,-0.039062,0.91016,-0.48438
86.441,-0.039062,0.90625,-0.5
86.501,-0.046875,0.91016,-0.5
86.554,-0.054688,0.91016,-0.5
86.611,-0.054688,0.90625,-0.5
86.671,-0.054688,0.90625,-0.49219
86.731,-0.054688,0.90625,-0.49219
86.791,-0.054688,0.90625,-0.49219
86.845,-0.046875,0.90234,-0.49219
86.902,-0.046875,0.90234,-0.49219
86.961,-0.046875,0.90234,-0.49219
87.012,-0.046875,0.90234,-0.48828
87.071,-0.046875,0.90234,-0.48828
87.131,-0.046875,0.90234,-0.48828
87.192,-0.046875,0.90234,-0.48828
87.251,-0.046875,0.90234,-0.48828
87.312,-0.046875,0.90234,-0.48828
87.363,-0.046875,0.90234,-0.48828
87.422,-0.046875,0.90234,-0.48828
87.482,-0.046875,0.90234,-0.48828
87.542,-0.046875,0.90234,-0.48828
87.602,-0.046875,0.90234,-0.48828
87.662,-0.046875,0.90234,-0.48828
87.722,-0.046875,0.90234,-0.48828
87.782,-0.046875,0.90234,-0.48828
87.842,-0.046875,0.90234,-0.48828
87.902,-0.046875,0.90234,-0.48828
87.963,-0.046875,0.90234,-0.48828
88.022,-0.046875,0.90234,-0.48828
88.082,-0.046875,0.90234,-0.48828
88.142,-0.046875,0.90234,-0.48828
88.202,-0.046875,0.90234,-0.48828
88.263,-0.046875,0.90234,-0.48828
88.323,-0.046875,0.90234,-0.48828
88.383,-0.046875,0.90234,-0.48828
88.443,-0.046875,0.90234,-0.48828
88.503,-0.046875,0.90234,-0.48828
88.563,-0.046875,0.90234,-0.48828
88.623,-0.046875,0.90234,-0.48828
88.683,-0.046875,0.90234,-0.48828
88.743,-0.046875,0.90234,-0.48828
88.803,-0.046875,0.90234,-0.48828
88.863,-0.046875,0.90234,-0.48828
88.923,-0.046875,0.90234,-0.48828
88.983,-0.046875,0.90234,-0.48828
89.043,-0.046875,0.90234,-0.48828
89.103,-0.046875,0.90234,-0.48828
89.154,-0.046875,0.90234,-0.48828
89.213,-0.046875,0.90234,-0.48828
89.274,-0.046875,0.90234,-0.48828
89.334,-0.046875,0.90234,-0.48828
89.394,-0.046875,0.90234,-0.48828
89.454,-0.046875,0.90234,-0.48828
89.514,-0.046875,0.90234,-0.48828
89.574,-0.046875,0.90234,-0.48828
89.634,-0.046875,0.90234,-0.48828
89.694,-0.046875,0.90234,-0.48828
89.754,-0.046875,0.90234,-0.48828
89.814,-0.046875,0.90234,-0.48828
89.874,-0.046875,0.90234,-0.48828
89.935,-0.046875,0.90234,-0.48828
89.994,-0.046875,0.90234,-0.48828
90.054,-0.046875,0.90234,-0.48828
90.114,-0.046875,0.90234,-0.48828
90.174,-0.046875,0.90234,-0.48828
90.235,-0.046875,0.90234,-0.48828
90.295,-0.046875,0.90234,-0.48828
90.355,-0.046875,0.90234,-0.48828
90.415,-0.046875,0.90234,-0.48828
90.475,-0.046875,0.90234,-0.48828
90.535,-0.046875,0.90234,-0.48828
90.595,-0.046875,0.90234,-0.48828
90.655,-0.046875,0.90234,-0.48828
90.715,-0.046875,0.90234,-0.48828
