71.049,0.15625,1,-0.36328
71.132,0.10156,1,-0.38672
71.19,0.10156,1,-0.28906
71.248,0.12891,0.99609,-0.31641
71.308,0.16016,1.0195,-0.36719
71.379,0.15234,0.99219,-0.36719
71.478,0.14844,0.96875,-0.33594
71.529,0.11719,1.0078,-0.32812
71.588,0.085938,1.0117,-0.32812
71.647,0.03125,1.0117,-0.32812
71.709,0.03125,1.0156,-0.32031
71.768,0.03125,1.0156,-0.29688
71.828,0,0.97266,-0.28906
71.887,0,0.97266,-0.29297
71.949,0.058594,0.97266,-0.29297
72.01,0.15625,1.0234,-0.29688
72.061,0.011719,1.0156,-0.29297
72.119,-0.015625,1.0117,-0.28516
72.179,-0.023438,1.0039,-0.28516
72.229,0,1.0039,-0.28125
72.289,0,1.0039,-0.27344
72.349,0,1.0039,-0.27344
72.409,-0.03125,1.0039,-0.26953
72.469,-0.027344,1.0039,-0.26953
72.529,-0.023438,1.0469,-0.27734
72.589,-0.023438,1.082,-0.30859
72.641,-0.019531,1.0547,-0.30078
72.699,-0.011719,0.97266,-0.25
72.759,0.011719,0.94141,-0.24609
72.819,0,0.94141,-0.24609
72.879,0.027344,1.0352,-0.32812
72.931,-0.058594,0.99609,-0.37109
73.002,-0.019531,1.0234,-0.27734
73.055,0.054688,1.0156,-0.24219
73.109,0.054688,1.0078,-0.24609
73.17,0.054688,1.0078,-0.29297
73.221,0.085938,1.0156,-0.29297
73.28,0.085938,1.0156,-0.26562
73.34,0.10938,1.0117,-0.27344
73.4,0.13672,1.0117,-0.28906
73.46,0.14453,1,-0.29297
73.511,0.16797,0.99609,-0.30078
73.57,0.17188,0.99219,-0.30078
73.63,0.17188,0.98047,-0.30078
73.69,0.15625,0.98047,-0.30469
73.75,0.14844,0.98828,-0.32812
73.801,0.13672,0.98828,-0.32812
73.86,0.082031,0.98438,-0.32812
73.92,-0.015625,1.0156,-0.30078
73.981,-0.070312,1.0078,-0.29297
74.04,-0.070312,1.0078,-0.29297
74.101,-0.070312,1.0078,-0.29297
74.16,-0.070312,1.0078,-0.29297
74.221,-0.070312,1.0078,-0.29297
74.281,-0.070312,1.0078,-0.29297
74.341,-0.070312,1.0078,-0.29297
74.401,-0.070312,1.0078,-0.29297
74.461,-0.070312,1.0078,-0.29297
74.521,-0.070312,1.0078,-0.29297
74.581,-0.070312,1.0078,-0.29297
74.641,-0.070312,1.0078,-0.29297
74.701,-0.070312,1.0078,-0.29297
74.761,-0.070312,1.0078,-0.29297
74.821,-0.070312,1.0078,-0.29297
74.881,-0.070312,1.0078,-0.29297
74.941,-0.070312,1.0078,-0.29297
75.002,-0.070312,1.0078,-0.29297
75.061,-0.070312,1.0078,-0.29297
75.121,-0.070312,1.0078,-0.29297
75.181,-0.070312,1.0078,-0.29297
75.242,-0.070312,1.0078,-0.29297
75.302,-0.070312,1.0078,-0.29297
75.362,-0.070312,1.0078,-0.29297
75.422,-0.070312,1.0078,-0.29297
75.482,-0.070312,1.0078,-0.29297
75.542,-0.070312,1.0078,-0.29297
75.602,-0.070312,1.0078,-0.29297
75.662,-0.070312,1.0078,-0.29297
75.722,-0.070312,1.0078,-0.29297
75.782,-0.070312,1.0078,-0.29297
75.842,-0.070312,1.0078,-0.29297
75.902,-0.070312,1.0078,-0.29297
75.962,-0.070312,1.0078,-0.29297
76.022,-0.070312,1.0078,-0.29297
76.074,-0.070312,1.0078,-0.29297
76.132,-0.070312,1.0078,-0.29297
76.193,-0.070312,1.0078,-0.29297
76.253,-0.070312,1.0078,-0.29297
76.313,-0.070312,1.0078,-0.29297
76.373,-0.070312,1.0078,-0.29297
76.433,-0.070312,1.0078,-0.29297
76.493,-0.070312,1.0078,-0.29297
76.553,-0.070312,1.0078,-0.29297
76.613,-0.070312,1.0078,-0.29297
76.673,-0.070312,1.0078,-0.29297
76.733,-0.070312,1.0078,-0.29297
76.793,0.35156,0.97656,-0.28125
76.853,0.34766,0.90625,-0.26953
76.913,0.37109,0.94141,-0.30469
76.973,0.36328,0.94922,-0.34766
77.033,0.23828,0.96094,-0.33594
77.094,0.23828,0.96094,-0.32812
77.146,0.36719,0.95703,-0.32812
77.204,0.36719,0.93359,-0.34375
77.264,0.36719,0.94141,-0.34375
77.324,0.27344,0.9375,-0.29297
77.384,0.26953,0.96875,-0.28906
77.436,0.35938,0.95703,-0.29688
77.494,0.35547,0.95703,-0.32422
77.554,0.35156,0.95703,-0.3125
77.614,0.3125,0.98047,-0.28906
77.674,0.30078,0.98047,-0.29297
77.726,0.28906,0.98047,-0.30078
77.784,0.28906,0.96875,-0.27344
77.844,0.28906,0.96875,-0.27344
77.904,0.32422,0.96094,-0.30078
77.964,0.32422,0.96484,-0.32422
78.016,0.33984,0.92188,-0.29297
78.067,0.39062,1.0156,-0.32031
78.125,0.39844,1.0117,-0.31641
78.181,0.41797,0.94922,-0.29297
78.235,0.28125,0.91406,-0.26172
78.296,0.28906,0.92188,-0.28516
78.347,0.36719,0.96094,-0.29297
78.405,0.42188,0.95312,-0.30469
78.465,0.42188,0.94531,-0.29688
78.525,0.41406,0.9375,-0.29297
78.585,0.41406,0.9375,-0.28516
78.637,0.41016,0.93359,-0.27734
78.699,0.41797,0.93359,-0.28125
78.754,0.44141,0.92969,-0.27734
78.805,0.45703,0.92578,-0.27344
78.865,0.45703,0.92578,-0.27344
78.925,0.43359,0.92578,-0.27344
78.985,0.42188,0.92578,-0.26562
79.047,0.41797,0.92969,-0.25781
79.098,0.40625,0.93359,-0.28125
79.156,0.40625,0.93359,-0.28125
79.216,0.40625,0.93359,-0.28125
79.276,0.40625,0.93359,-0.28125
79.336,0.40625,0.93359,-0.28125
79.396,0.40625,0.93359,-0.28125
79.456,0.40625,0.93359,-0.28125
79.516,0.40625,0.93359,-0.28125
79.576,0.40625,0.93359,-0.28125
79.636,0.40625,0.93359,-0.28125
79.696,0.40625,0.93359,-0.28125
79.756,0.40625,0.93359,-0.28125
79.816,0.40625,0.93359,-0.28125
79.871,-0.15625,0.93359,-0.28125
79.926,-0.027344,0.94531,-0.29297
79.986,0.027344,1,-0.26953
80.046,0.11719,1.0273,-0.26562
80.106,0.16406,1,-0.26562
80.159,0.027344,0.98828,-0.28906
80.217,-0.035156,0.99219,-0.32422
80.277,-0.03125,0.99609,-0.29688
80.337,0.17578,0.99219,-0.26172
80.397,0.23438,0.98828,-0.26172
80.449,0.1875,0.99609,-0.26953
80.507,0.15234,0.98828,-0.28906
80.567,0.14844,0.98438,-0.28125
80.627,0.25391,1.0156,-0.28906
80.687,0.19531,1.0195,-0.29688
80.739,0.058594,1.0273,-0.32031
80.797,0.089844,0.97266,-0.29297
80.857,0.15625,0.97266,-0.30078
80.917,0.13281,1.0547,-0.3125
80.977,0.054688,1.0273,-0.28906
81.029,0.10547,0.98828,-0.26562
81.088,0.10547,0.97656,-0.30469
81.148,0.12891,1,-0.34375
81.208,0.078125,0.99609,-0.26953
81.268,0.074219,0.99609,-0.26562
81.319,0.074219,1.0234,-0.30078
81.378,0.097656,1.0234,-0.30859
81.438,0.0625,0.99219,-0.30078
81.498,0.03125,0.98828,-0.30078
81.558,0.074219,0.99609,-0.30859
81.609,0.0625,0.99609,-0.30859
81.668,0.050781,1.0039,-0.30469
81.728,0.042969,1.0078,-0.33203
81.788,0.074219,1.0039,-0.32422
81.848,0.10547,0.99219,-0.31641
81.908,0.11328,0.99609,-0.32031
81.968,0.10156,1.0195,-0.32031
82.023,0.0625,0.97656,-0.30859
82.078,0.070312,0.97656,-0.30469
82.13,0.078125,1.0039,-0.35156
82.189,0.078125,1.0117,-0.35547
82.249,0.074219,1.0117,-0.34766
82.31,0.074219,1.0117,-0.34766
82.369,0.074219,1.0117,-0.34766
82.422,0.074219,1.0117,-0.34766
82.479,0.074219,1.0117,-0.34766
82.539,0.074219,1.0117,-0.34766
82.599,0.074219,1.0117,-0.34766
82.659,0.074219,1.0117,-0.34766
82.719,0.074219,1.0117,-0.34766
82.779,0.074219,1.0117,-0.34766
82.839,0.074219,1.0117,-0.34766
82.899,0.074219,1.0117,-0.34766
82.959,0.074219,1.0117,-0.34766
83.02,0.074219,1.0117,-0.34766
83.08,0.074219,1.0117,-0.34766
83.14,0.074219,1.0117,-0.34766
83.2,0.074219,1.0117,-0.34766
83.26,0.074219,1.0117,-0.34766
83.32,0.074219,1.0117,-0.34766
83.38,0.074219,1.0117,-0.34766
83.44,0.074219,1.0117,-0.34766
83.5,0.074219,1.0117,-0.34766
83.56,0.074219,1.0117,-0.34766
83.62,0.074219,1.0117,-0.34766
83.68,0.074219,1.0117,-0.34766
83.741,0.074219,1.0117,-0.34766
83.8,0.074219,1.0117,-0.34766
83.86,0.074219,1.0117,-0.34766
83.92,0.074219,1.0117,-0.34766
83.98,0.074219,1.0117,-0.34766
84.041,0.074219,1.0117,-0.34766
84.101,0.074219,1.0117,-0.34766
84.161,0.074219,1.0117,-0.34766
84.221,0.074219,1.0117,-0.34766
84.281,0.074219,1.0117,-0.34766
84.341,0.074219,1.0117,-0.34766
84.401,0.074219,1.0117,-0.34766
84.461,0.074219,1.0117,-0.34766
84.531,0.074219,1.0117,-0.34766
84.591,0.074219,1.0117,-0.34766
84.651,0.074219,1.0117,-0.34766
84.711,0.074219,1.0117,-0.34766
84.763,0.074219,1.0117,-0.34766
84.821,0.074219,1.0117,-0.34766
84.881,0.074219,1.0117,-0.34766
84.942,0.074219,1.0117,-0.34766
85.014,0.074219,1.0117,-0.34766
85.072,0.074219,1.0117,-0.34766
85.132,0.074219,1.0117,-0.34766
85.183,0.074219,1.0117,-0.34766
85.242,0.074219,1.0117,-0.34766
85.302,0.074219,1.0117,-0.34766
85.362,0.074219,1.0117,-0.34766
85.422,0.074219,1.0117,-0.34766
85.482,0.074219,1.0117,-0.34766
85.542,0.074219,1.0117,-0.34766
85.602,0.074219,1.0117,-0.34766
85.662,0.074219,1.0117,-0.34766
85.713,0.074219,1.0117,-0.34766
85.772,0.074219,1.0117,-0.34766
85.823,0.074219,1.0117,-0.34766
85.882,0.074219,1.0117,-0.34766
85.942,0.074219,1.0117,-0.34766
86.003,0.074219,1.0117,-0.34766
86.063,0.074219,1.0117,-0.34766
86.123,0.074219,1.0117,-0.34766
86.183,0.074219,1.0117,-0.34766
86.243,0.074219,1.0117,-0.34766
86.303,0.074219,1.0117,-0.34766
86.363,0.074219,1.0117,-0.34766
86.423,0.074219,1.0117,-0.34766
86.483,0.074219,1.0117,-0.34766
86.543,0.074219,1.0117,-0.34766
86.603,0.074219,1.0117,-0.34766
86.663,0.074219,1.0117,-0.34766
86.723,0.074219,1.0117,-0.34766
86.783,0.074219,1.0117,-0.34766
86.843,0.074219,1.0117,-0.34766
86.903,0.074219,1.0117,-0.34766
86.964,0.074219,1.0117,-0.34766
87.024,0.074219,1.0117,-0.34766
87.084,0.074219,1.0117,-0.34766
87.144,0.074219,1.0117,-0.34766
87.208,0.074219,1.0117,-0.34766
87.264,0.074219,1.0117,-0.34766
87.324,0.074219,1.0117,-0.34766
87.384,0.074219,1.0117,-0.34766
87.444,0.074219,1.0117,-0.34766
87.505,0.074219,1.0117,-0.34766
87.564,0.074219,1.0117,-0.34766
87.624,0.074219,1.0117,-0.34766
87.684,0.074219,1.0117,-0.34766
87.744,0.074219,1.0117,-0.34766
87.804,0.074219,1.0117,-0.34766
87.864,0.074219,1.0117,-0.34766
87.925,0.074219,1.0117,-0.34766
87.985,0.074219,1.0117,-0.34766
88.045,0.074219,1.0117,-0.34766
88.105,0.074219,1.0117,-0.34766
88.165,0.074219,1.0117,-0.34766
88.225,0.074219,1.0117,-0.34766
88.285,0.074219,1.0117,-0.34766
88.345,0.074219,1.0117,-0.34766
88.405,0.074219,1.0117,-0.34766
88.465,0.074219,1.0117,-0.34766
88.525,0.074219,1.0117,-0.34766
88.585,0.074219,1.0117,-0.34766
88.645,0.074219,1.0117,-0.34766
88.705,0.074219,1.0117,-0.34766
88.765,0.074219,1.0117,-0.34766
88.825,0.074219,1.0117,-0.34766
88.886,0.074219,1.0117,-0.34766
88.946,0.074219,1.0117,-0.34766
89.006,0.074219,1.0117,-0.34766
89.066,0.074219,1.0117,-0.34766
89.126,0.074219,1.0117,-0.34766
89.186,0.074219,1.0117,-0.34766
89.246,0.074219,1.0117,-0.34766
89.306,0.074219,1.0117,-0.34766
89.357,0.074219,1.0117,-0.34766
89.416,0.074219,1.0117,-0.34766
89.476,0.074219,1.0117,-0.34766
89.536,0.074219,1.0117,-0.34766
89.587,0.074219,1.0117,-0.34766
89.646,0.074219,1.0117,-0.34766
89.706,0.074219,1.0117,-0.34766
89.766,0.074219,1.0117,-0.34766
89.827,0.074219,1.0117,-0.34766
89.887,0.074219,1.0117,-0.34766
89.947,0.074219,1.0117,-0.34766
90.007,0.074219,1.0117,-0.34766
90.067,0.074219,1.0117,-0.34766
90.127,0.074219,1.0117,-0.34766
90.187,0.074219,1.0117,-0.34766
90.247,0.074219,1.0117,-0.34766
90.307,0.074219,1.0117,-0.34766
90.367,0.074219,1.0117,-0.34766
90.427,0.074219,1.0117,-0.34766
90.487,0.074219,1.0117,-0.34766
90.547,0.074219,1.0117,-0.34766
90.607,0.074219,1.0117,-0.34766
90.677,0.074219,1.0117,-0.34766
90.737,0.074219,1.0117,-0.34766
90.797,0.074219,1.0117,-0.34766
90.858,0.074219,1.0117,-0.34766
90.918,0.074219,1.0117,-0.34766
90.978,0.074219,1.0117,-0.34766
91.054,0.074219,1.0117,-0.34766
91.108,0.074219,1.0117,-0.34766
91.175,0.074219,1.0117,-0.34766
91.228,0.074219,1.0117,-0.34766
91.288,0.074219,1.0117,-0.34766
91.348,0.074219,1.0117,-0.34766
91.408,0.074219,1.0117,-0.34766
91.468,0.074219,1.0117,-0.34766
91.528,0.074219,1.0117,-0.34766
91.588,0.074219,1.0117,-0.34766
91.648,0.074219,1.0117,-0.34766
91.715,0.074219,1.0117,-0.34766
91.769,0.074219,1.0117,-0.34766
91.829,0.074219,1.0117,-0.34766
91.889,0.074219,1.0117,-0.34766
91.949,0.074219,1.0117,-0.34766
92.009,0.074219,1.0117,-0.34766
